calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,fiber,sugar,protein,vitamin_a,vitamin_c,calcium,iron,water,potassium,vitamin_d,serving_size,serving_unit,name,kitchen,meal
25.807053941908713,0.83402489626556,0.006224066390041493,0,0,55.53112033195021,1.9813278008298756,0.508298755186722,0.33402489626556015,2.8609958506224062,0.15975103734439833,1.4377593360995848,38.008298755186715,0.08298755186721991,4.4149377593361,57.43360995850622,0,1,oz,Sauteed Mushroom Tofu Sisig,Clark Kerr Campus,Lunch
13.273480662983424,0.9723756906077348,0.11878453038674032,0,0,85.43370165745856,0.8176795580110497,0.2734806629834254,0.4060773480662983,0.5524861878453039,0,0.11602209944751381,27.334254143646408,0.20994475138121546,0.22099447513812157,66.19060773480663,0,1,oz,Sauteed Bok Choy,Clark Kerr Campus,Lunch
48.568281938325995,1.8766519823788548,0.2837004405286344,0,4.46784140969163,139.91629955947135,5.55330396475771,0.22378854625550662,0.7118942731277533,2.1004405286343615,10.290748898678414,0.5726872246696035,9.173568281938326,0.3118942731277533,4.734801762114538,40.012334801762115,0,1,oz,Spicy Fried Chicken Sandwich,Clark Kerr Campus,Lunch
36.33333333333333,1.471794871794872,0.41410256410256413,0,0,85.63846153846154,4.861538461538462,0.2551282051282051,2.358974358974359,1.0551282051282052,0.8987179487179487,0.24358974358974358,7.376923076923077,0.2294871794871795,15.484615384615385,85.05128205128204,0.04230769230769231,1,oz,Portobello BBQ Sandwich,Clark Kerr Campus,Lunch
90.98756218905473,7.328358208955225,0.992537313432836,0,4.00497512437811,116.16169154228858,5.378109452736319,0.23880597014925375,1.238805970149254,0.4378109452736319,0,0,2.549751243781095,0.23880597014925375,0,18.905472636815922,0,1,oz,Fried Onion Rings,Clark Kerr Campus,Lunch
70.91768292682927,2.530487804878049,1.350609756097561,0,5.9054878048780495,111.37500000000001,9.112804878048781,0.3384146341463415,0.17073170731707318,3.036585365853659,0,0,50.62500000000001,0.5548780487804879,0,80.9969512195122,0,1,oz,Cheese Pizza,Clark Kerr Campus,Lunch
66.625,3.0825471698113205,1.221698113207547,0,5.455188679245283,108.7004716981132,7.2924528301886795,0.2971698113207547,0.21226415094339623,2.6132075471698113,0,0,47.19339622641509,0.49528301886792453,0,74.06132075471697,0,1,oz,Roma Pesto Pizza,Clark Kerr Campus,Lunch
30.101694915254242,0.6122881355932204,0.06567796610169492,0,0.21610169491525424,109.23940677966102,5.309322033898305,0.4173728813559322,0.22881355932203393,1.0296610169491527,0,0.048728813559322036,4.805084745762712,0.3008474576271186,9.131355932203391,32.682203389830505,0,1,oz,Puttanesca Penne Pasta,Clark Kerr Campus,Lunch
32.49173553719008,0.7479338842975207,0.37396694214876036,0,2.4979338842975207,94.91322314049587,4.371900826446281,0.25,0.37396694214876036,2.12396694214876,0,0,27.47727272727273,0.22314049586776863,0,87.42148760330579,0,1,oz,Meat Lasagna,Clark Kerr Campus,Lunch
27.457350272232304,0.14519056261343014,0,0,0,213.99092558983665,6.353901996370236,0.2885662431941924,0.29401088929219604,0.5789473684210527,0,0,0.2885662431941924,0,19.756805807622506,10.82940108892922,0,1,oz,Gluten Free Penne Pasta,Clark Kerr Campus,Lunch
14.357512953367877,0.6580310880829016,0,0,0,120.44041450777202,1.7823834196891193,0.43005181347150256,0.02072538860103627,0.44041450777202074,0,0.10880829015544041,5,0.2072538860103627,0.2072538860103627,70.74611398963731,0,1,oz,Puttanesca Sauce,Clark Kerr Campus,Lunch
8,0.09803921568627451,0.014705882352941176,0,0,7.512254901960784,1.4607843137254901,0.6544117647058824,0.42401960784313725,0.8333333333333333,0,25.892156862745097,13.482843137254902,0.24754901960784315,25.193627450980394,90.28676470588235,0,1,oz,Steamed Broccolini with Lemon,Clark Kerr Campus,Lunch
93.7720588235294,1.7205882352941175,0.1691176470588235,0,0,187.22058823529412,16.05147058823529,0.5367647058823529,0,2.139705882352941,0.044117647058823525,0.014705882352941176,4.411764705882352,1.0735294117647058,0.014705882352941176,26.933823529411764,0,1,oz,Baguette with Herb Oil,Clark Kerr Campus,Lunch
13.89375,0.34625,0,0,1.735,87.94,1.735,0.2325,0.34625,1.04,0,0,2.31375,0.0825,0,0,0,1,oz,Chicken Tortilla Soup,Clark Kerr Campus,Lunch
16.2275,0.36875,0,0,0,82.4975,2.86375,0.62375,1.15125,0.62375,0,0,6.80375,0.25,0,148.55125,0,1,oz,Fiery Veggie Chili,Clark Kerr Campus,Lunch
31.729411764705883,0.9088235294117647,0.10882352941176471,0,0,43.92352941176471,5.5,0.8205882352941177,1.1411764705882352,0.4294117647058823,193.8088235294118,0.6558823529411765,8.202941176470588,0.1676470588235294,21.126470588235293,92.12058823529411,0,1,oz,Baked Diced Sweet Potato,Clark Kerr Campus,Lunch
22.31,0,0,0,0,0,3.82,1.275,1.575,1.595,0,0,4.46,0.32,0,43.005,0,1,oz,Steamed Peas,Clark Kerr Campus,Lunch
11.396984924623116,0.6658291457286432,0.08040201005025126,0,0,21.969849246231156,0.9195979899497487,0.28140703517587945,0.550251256281407,0.8492462311557789,0,0,0.8969849246231155,0.13819095477386936,0,87.06030150753769,0,1,oz,Sauteed Mushroom,Clark Kerr Campus,Lunch
73.14460784313725,5.894607843137255,2.08578431372549,0.3137254901960784,18.924019607843135,66.25735294117646,0.061274509803921566,0.03431372549019608,0.007352941176470588,4.6078431372549025,1.0661764705882353,0,6.16421568627451,0.5784313725490196,16.487745098039216,77.43872549019608,0.024509803921568627,1,oz,Halal Ground Beef,Clark Kerr Campus,Lunch
36.12533333333333,1.032,0.18933333333333333,0.0026666666666666666,20.288,64.93866666666666,0.008,0.005333333333333333,0,6.256,2.5013333333333336,0,1.5893333333333333,0.10933333333333332,20.536,93.62133333333333,0,1,oz,Chicken Breast,Clark Kerr Campus,Lunch
84.16,2.83,1.42,26.46,0,49.14,18.9,0.94,12.28,1.42,0,0,6.61,0.17,0,0,0,1,oz,Vegan Oatmeal Raisin Cookie,Clark Kerr Campus,Lunch
24.135964912280706,0.6907894736842106,0.06798245614035088,0,0,0.9956140350877194,3.447368421052632,0.493421052631579,0.06798245614035088,0.7039473684210527,0,0,1.7697368421052633,0.23026315789473686,19.912280701754387,27.815789473684212,0,1,oz,Quinoa Pilaf,Clark Kerr Campus,Dinner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,oz,Caribbean Vegetable Blend,Clark Kerr Campus,Dinner
60.99595141700404,3.4190283400809713,0.7004048582995951,0.022267206477732792,25.038461538461537,72.85627530364373,0.4271255060728744,0.11133603238866396,0.09919028340080971,6.619433198380567,1.0566801619433197,0.840080971659919,6.334008097165992,0.34008097165991896,1.7773279352226719,7.390688259109311,0,1,oz,Roasted Pineapple Chimichurri Turkey Breast,Clark Kerr Campus,Dinner
14.881313131313131,0.611111111111111,0.07070707070707072,0,0,71.19949494949495,2.272727272727273,0.8030303030303031,1.3106060606060608,0.17929292929292928,189.89141414141415,0.7146464646464646,8.931818181818182,0.25,24.866161616161616,65.73232323232324,0,1,oz,Roasted Carrots,Clark Kerr Campus,Dinner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,oz,Boiled Balsamic Pearl Onion Peas,Clark Kerr Campus,Dinner
44.34125269978402,2.2742980561555073,0.44708423326133906,0,0.898488120950324,84.08207343412528,6.084233261339094,0.3520518358531317,0.5140388768898488,1.118790496760259,0,0,9.870410367170628,0.2289416846652268,0,56.83801295896329,0,1,oz,Baked Parmesan Eggplant,Clark Kerr Campus,Dinner
48.568281938325995,1.8766519823788548,0.2837004405286344,0,4.46784140969163,139.91629955947135,5.55330396475771,0.22378854625550662,0.7118942731277533,2.1004405286343615,10.290748898678414,0.5726872246696035,9.173568281938326,0.3118942731277533,4.734801762114538,40.012334801762115,0,1,oz,Spicy Fried Chicken Sandwich,Clark Kerr Campus,Dinner
36.33333333333333,1.471794871794872,0.41410256410256413,0,0,85.63846153846154,4.861538461538462,0.2551282051282051,2.358974358974359,1.0551282051282052,0.8987179487179487,0.24358974358974358,7.376923076923077,0.2294871794871795,15.484615384615385,85.05128205128204,0.04230769230769231,1,oz,Portobello BBQ Sandwich,Clark Kerr Campus,Dinner
73.79768786127168,5.46242774566474,0.32947976878612717,0,0,91.30635838150289,5.335260115606936,0.2832369942196532,0,0.5606936416184971,0,0,0,0.14450867052023122,0,75.75722543352602,0,1,oz,Housemade Lemon Pepper Potato Chips,Clark Kerr Campus,Dinner
